CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_DATE,MODIFIED_DATE
1737568590290487,72,4,1,548974757126144,1,219013768020004,1,1.0,2024-12-18 10:42:05,
1737568591290487,72,1,2,548974757126144,1,219013768020004,1,1.0,2024-12-18 10:42:05,
1737568592290487,72,2,2,548974757126144,1,219013768020004,1,1.0,2024-12-18 10:42:05,
1737568593290487,72,3,2,548974757126144,1,219013768020004,1,1.0,2024-12-18 10:42:05,
1737568594290487,72,4,2,548974757126144,1,219013768020004,1,1.0,2024-12-18 10:42:05,
1737568579290487,72,1,1,548974758126144,1,219013769020004,1,1.0,2024-12-18 10:42:05,
1737568580290487,72,2,1,548974758126144,1,219013769020004,1,1.0,2024-12-18 10:42:05,
1737568581290487,72,3,1,548974758126144,1,219013769020004,1,1.0,2024-12-18 10:42:05,
1737568582290487,72,4,1,548974758126144,1,219013769020004,1,1.0,2024-12-18 10:42:05,
1737568583290487,72,1,2,548974758126144,1,219013769020004,1,1.0,2024-12-18 10:42:05,
1737568584290487,72,2,2,548974758126144,1,219013769020004,1,1.0,2024-12-18 10:42:05,
1737568585290487,72,3,2,548974758126144,1,219013769020004,1,1.0,2024-12-18 10:42:05,
1737568586290487,72,4,2,548974758126144,1,219013769020004,1,1.0,2024-12-18 10:42:05,
1737568571290487,72,1,1,548974759126144,1,219013770020004,1,1.0,2024-12-18 10:42:05,
1737568572290487,72,2,1,548974759126144,1,219013770020004,1,1.0,2024-12-18 10:42:05,
1737568573290487,72,3,1,548974759126144,1,219013770020004,1,1.0,2024-12-18 10:42:05,
1737568574290487,72,4,1,548974759126144,1,219013770020004,1,1.0,2024-12-18 10:42:05,
1737568575290487,72,1,2,548974759126144,1,219013770020004,1,1.0,2024-12-18 10:42:05,
1737568576290487,72,2,2,548974759126144,1,219013770020004,1,1.0,2024-12-18 10:42:05,
1737568577290487,72,3,2,548974759126144,1,219013770020004,1,1.0,2024-12-18 10:42:05,
1737568578290487,72,4,2,548974759126144,1,219013770020004,1,1.0,2024-12-18 10:42:05,
1737568563290487,72,1,1,548974760126144,1,219013771020004,1,1.0,2024-12-18 10:42:05,
1737568564290487,72,2,1,548974760126144,1,219013771020004,1,1.0,2024-12-18 10:42:05,
1737568565290487,72,3,1,548974760126144,1,219013771020004,1,1.0,2024-12-18 10:42:05,
1737568566290487,72,4,1,548974760126144,1,219013771020004,1,1.0,2024-12-18 10:42:05,
1737568567290487,72,1,2,548974760126144,1,219013771020004,1,1.0,2024-12-18 10:42:05,
1737568568290487,72,2,2,548974760126144,1,219013771020004,1,1.0,2024-12-18 10:42:05,
1737568569290487,72,3,2,548974760126144,1,219013771020004,1,1.0,2024-12-18 10:42:05,
1737568570290487,72,4,2,548974760126144,1,219013771020004,1,1.0,2024-12-18 10:42:05,
1737568555290487,72,1,1,548974761126144,1,219013772020004,1,1.0,2024-12-18 10:42:05,
1737568556290487,72,2,1,548974761126144,1,219013772020004,1,1.0,2024-12-18 10:42:05,
1737568557290487,72,3,1,548974761126144,1,219013772020004,1,1.0,2024-12-18 10:42:05,
1737568558290487,72,4,1,548974761126144,1,219013772020004,1,1.0,2024-12-18 10:42:05,
1737568559290487,72,1,2,548974761126144,1,219013772020004,1,1.0,2024-12-18 10:42:05,
1737568560290487,72,2,2,548974761126144,1,219013772020004,1,1.0,2024-12-18 10:42:05,
1737568561290487,72,3,2,548974761126144,1,219013772020004,1,1.0,2024-12-18 10:42:05,
1737568562290487,72,4,2,548974761126144,1,219013772020004,1,1.0,2024-12-18 10:42:05,
1737567499290487,72,1,1,548974762126144,1,219013773020004,1,1.0,2024-12-18 10:42:05,
1737567500290487,72,2,1,548974762126144,1,219013773020004,1,1.0,2024-12-18 10:42:05,
1737567501290487,72,3,1,548974762126144,1,219013773020004,1,1.0,2024-12-18 10:42:05,
1737567502290487,72,4,1,548974762126144,1,219013773020004,1,1.0,2024-12-18 10:42:05,
1737567503290487,72,1,2,548974762126144,1,219013773020004,1,1.0,2024-12-18 10:42:05,
1737567504290487,72,2,2,548974762126144,1,219013773020004,1,1.0,2024-12-18 10:42:05,
1737567505290487,72,3,2,548974762126144,1,219013773020004,1,1.0,2024-12-18 10:42:05,
1737567506290487,72,4,2,548974762126144,1,219013773020004,1,1.0,2024-12-18 10:42:05,
1737567491290487,72,1,1,548974763126144,1,219013774020004,1,1.0,2024-12-18 10:42:05,
1737567492290487,72,2,1,548974763126144,1,219013774020004,1,1.0,2024-12-18 10:42:05,
1737567493290487,72,3,1,548974763126144,1,219013774020004,1,1.0,2024-12-18 10:42:05,
1737567494290487,72,4,1,548974763126144,1,219013774020004,1,1.0,2024-12-18 10:42:05,
1737567495290487,72,1,2,548974763126144,1,219013774020004,1,1.0,2024-12-18 10:42:05,
1737567496290487,72,2,2,548974763126144,1,219013774020004,1,1.0,2024-12-18 10:42:05,
1737567497290487,72,3,2,548974763126144,1,219013774020004,1,1.0,2024-12-18 10:42:05,
1737567498290487,72,4,2,548974763126144,1,219013774020004,1,1.0,2024-12-18 10:42:05,
1737567483290487,72,1,1,548974764126144,1,219013775020004,1,1.0,2024-12-18 10:42:05,
1737567484290487,72,2,1,548974764126144,1,219013775020004,1,1.0,2024-12-18 10:42:05,
1737567485290487,72,3,1,548974764126144,1,219013775020004,1,1.0,2024-12-18 10:42:05,
1737567486290487,72,4,1,548974764126144,1,219013775020004,1,1.0,2024-12-18 10:42:05,
1737567487290487,72,1,2,548974764126144,1,219013775020004,1,1.0,2024-12-18 10:42:05,
1737569145290487,72,4,2,548974843126144,1,219013855020004,1,1.0,2024-12-18 10:42:13,
1737568203290487,72,1,1,548974845126144,1,219013857020004,1,1.0,2024-12-18 10:42:05,
1737568204290487,72,2,1,548974845126144,1,219013857020004,1,1.0,2024-12-18 10:42:05,
1737568205290487,72,3,1,548974845126144,1,219013857020004,1,1.0,2024-12-18 10:42:05,
1737568206290487,72,4,1,548974845126144,1,219013857020004,1,1.0,2024-12-18 10:42:05,
1737568207290487,72,1,2,548974845126144,1,219013857020004,1,1.0,2024-12-18 10:42:05,
1737568208290487,72,2,2,548974845126144,1,219013857020004,1,1.0,2024-12-18 10:42:05,
1737568209290487,72,3,2,548974845126144,1,219013857020004,1,1.0,2024-12-18 10:42:05,
1737568210290487,72,4,2,548974845126144,1,219013857020004,1,1.0,2024-12-18 10:42:05,
1737568195290487,72,1,1,548974846126144,1,219013858020004,1,1.0,2024-12-18 10:42:05,
1737568196290487,72,2,1,548974846126144,1,219013858020004,1,1.0,2024-12-18 10:42:05,
1737568197290487,72,3,1,548974846126144,1,219013858020004,1,1.0,2024-12-18 10:42:05,
1737568198290487,72,4,1,548974846126144,1,219013858020004,1,1.0,2024-12-18 10:42:05,
1737568199290487,72,1,2,548974846126144,1,219013858020004,1,1.0,2024-12-18 10:42:05,
1737568200290487,72,2,2,548974846126144,1,219013858020004,1,1.0,2024-12-18 10:42:05,
1737568201290487,72,3,2,548974846126144,1,219013858020004,1,1.0,2024-12-18 10:42:05,
1737568202290487,72,4,2,548974846126144,1,219013858020004,1,1.0,2024-12-18 10:42:05,
1737569110290487,72,1,1,548974847126144,1,219013859020004,1,1.0,2024-12-18 10:42:08,
1737569111290487,72,2,1,548974847126144,1,219013859020004,1,1.0,2024-12-18 10:42:08,
1737569112290487,72,3,1,548974847126144,1,219013859020004,1,1.0,2024-12-18 10:42:08,
1737569114290487,72,1,2,548974847126144,1,219013859020004,1,1.0,2024-12-18 10:42:08,
1737569115290487,72,2,2,548974847126144,1,219013859020004,1,1.0,2024-12-18 10:42:08,
1737569116290487,72,3,2,548974847126144,1,219013859020004,1,1.0,2024-12-18 10:42:08,
1737569117290487,72,4,2,548974847126144,1,219013859020004,1,1.0,2024-12-18 10:42:08,
1737569113290487,72,4,1,548974847126144,1,219013859020004,1,1.0,2024-12-18 10:42:08,
1737568187290487,72,1,1,548974848126144,1,219013860020004,1,1.0,2024-12-18 10:42:05,
1737568188290487,72,2,1,548974848126144,1,219013860020004,1,1.0,2024-12-18 10:42:05,
1737568189290487,72,3,1,548974848126144,1,219013860020004,1,1.0,2024-12-18 10:42:05,
1737568190290487,72,4,1,548974848126144,1,219013860020004,1,1.0,2024-12-18 10:42:05,
1737568191290487,72,1,2,548974848126144,1,219013860020004,1,1.0,2024-12-18 10:42:05,
1737568192290487,72,2,2,548974848126144,1,219013860020004,1,1.0,2024-12-18 10:42:05,
1737568193290487,72,3,2,548974848126144,1,219013860020004,1,1.0,2024-12-18 10:42:05,
1737568194290487,72,4,2,548974848126144,1,219013860020004,1,1.0,2024-12-18 10:42:05,
1737568179290487,72,1,1,548974849126144,1,219013861020004,1,1.0,2024-12-18 10:42:05,
1737568180290487,72,2,1,548974849126144,1,219013861020004,1,1.0,2024-12-18 10:42:05,
1737568181290487,72,3,1,548974849126144,1,219013861020004,1,1.0,2024-12-18 10:42:05,
1737568182290487,72,4,1,548974849126144,1,219013861020004,1,1.0,2024-12-18 10:42:05,
1737568183290487,72,1,2,548974849126144,1,219013861020004,1,1.0,2024-12-18 10:42:05,
1737568184290487,72,2,2,548974849126144,1,219013861020004,1,1.0,2024-12-18 10:42:05,
1737568185290487,72,3,2,548974849126144,1,219013861020004,1,1.0,2024-12-18 10:42:05,
1737568186290487,72,4,2,548974849126144,1,219013861020004,1,1.0,2024-12-18 10:42:05,
1737568171290487,72,1,1,548974850126144,1,219013862020004,1,1.0,2024-12-18 10:42:05,
1737568172290487,72,2,1,548974850126144,1,219013862020004,1,1.0,2024-12-18 10:42:05,
1737568173290487,72,3,1,548974850126144,1,219013862020004,1,1.0,2024-12-18 10:42:05,
1737568174290487,72,4,1,548974850126144,1,219013862020004,1,1.0,2024-12-18 10:42:05,
1737568175290487,72,1,2,548974850126144,1,219013862020004,1,1.0,2024-12-18 10:42:05,
1737568176290487,72,2,2,548974850126144,1,219013862020004,1,1.0,2024-12-18 10:42:05,
1737568177290487,72,3,2,548974850126144,1,219013862020004,1,1.0,2024-12-18 10:42:05,
1737568178290487,72,4,2,548974850126144,1,219013862020004,1,1.0,2024-12-18 10:42:05,
1737568163290487,72,1,1,548974851126144,1,219013863020004,1,1.0,2024-12-18 10:42:05,
1737568164290487,72,2,1,548974851126144,1,219013863020004,1,1.0,2024-12-18 10:42:05,
1737568165290487,72,3,1,548974851126144,1,219013863020004,1,1.0,2024-12-18 10:42:05,
1737568166290487,72,4,1,548974851126144,1,219013863020004,1,1.0,2024-12-18 10:42:05,
1737568167290487,72,1,2,548974851126144,1,219013863020004,1,1.0,2024-12-18 10:42:05,
1737568168290487,72,2,2,548974851126144,1,219013863020004,1,1.0,2024-12-18 10:42:05,
1737568169290487,72,3,2,548974851126144,1,219013863020004,1,1.0,2024-12-18 10:42:05,
1737568170290487,72,4,2,548974851126144,1,219013863020004,1,1.0,2024-12-18 10:42:05,
1737568158290487,72,4,1,548974852126144,1,219013864020004,1,1.0,2024-12-18 10:42:05,
1737568159290487,72,1,2,548974852126144,1,219013864020004,1,1.0,2024-12-18 10:42:05,
1737568160290487,72,2,2,548974852126144,1,219013864020004,1,1.0,2024-12-18 10:42:05,
1737568161290487,72,3,2,548974852126144,1,219013864020004,1,1.0,2024-12-18 10:42:05,
1737568162290487,72,4,2,548974852126144,1,219013864020004,1,1.0,2024-12-18 10:42:05,
1737568157290487,72,3,1,548974852126144,1,219013864020004,1,1.0,2024-12-18 10:42:05,
1737568155290487,72,1,1,548974852126144,1,219013864020004,1,1.0,2024-12-18 10:42:05,
1737568156290487,72,2,1,548974852126144,1,219013864020004,1,1.0,2024-12-18 10:42:05,
1737568147290487,72,1,1,548974853126144,1,219013865020004,1,1.0,2024-12-18 10:42:05,
1737568148290487,72,2,1,548974853126144,1,219013865020004,1,1.0,2024-12-18 10:42:05,
1737568149290487,72,3,1,548974853126144,1,219013865020004,1,1.0,2024-12-18 10:42:05,
1737568150290487,72,4,1,548974853126144,1,219013865020004,1,1.0,2024-12-18 10:42:05,
1737568151290487,72,1,2,548974853126144,1,219013865020004,1,1.0,2024-12-18 10:42:05,
1737568152290487,72,2,2,548974853126144,1,219013865020004,1,1.0,2024-12-18 10:42:05,
1737568153290487,72,3,2,548974853126144,1,219013865020004,1,1.0,2024-12-18 10:42:05,
1737568154290487,72,4,2,548974853126144,1,219013865020004,1,1.0,2024-12-18 10:42:05,
1737568139290487,72,1,1,548974854126144,1,219013866020004,1,1.0,2024-12-18 10:42:05,
1737568140290487,72,2,1,548974854126144,1,219013866020004,1,1.0,2024-12-18 10:42:05,
1737568141290487,72,3,1,548974854126144,1,219013866020004,1,1.0,2024-12-18 10:42:05,
1737568142290487,72,4,1,548974854126144,1,219013866020004,1,1.0,2024-12-18 10:42:05,
1737568143290487,72,1,2,548974854126144,1,219013866020004,1,1.0,2024-12-18 10:42:05,
1737568144290487,72,2,2,548974854126144,1,219013866020004,1,1.0,2024-12-18 10:42:05,
1737568145290487,72,3,2,548974854126144,1,219013866020004,1,1.0,2024-12-18 10:42:05,
1737568146290487,72,4,2,548974854126144,1,219013866020004,1,1.0,2024-12-18 10:42:05,
1737568131290487,72,1,1,548974855126144,1,219013867020004,1,1.0,2024-12-18 10:42:05,
1737568132290487,72,2,1,548974855126144,1,219013867020004,1,1.0,2024-12-18 10:42:05,
1737568133290487,72,3,1,548974855126144,1,219013867020004,1,1.0,2024-12-18 10:42:05,
1737568134290487,72,4,1,548974855126144,1,219013867020004,1,1.0,2024-12-18 10:42:05,
1737568135290487,72,1,2,548974855126144,1,219013867020004,1,1.0,2024-12-18 10:42:05,
1737568136290487,72,2,2,548974855126144,1,219013867020004,1,1.0,2024-12-18 10:42:05,
1737568137290487,72,3,2,548974855126144,1,219013867020004,1,1.0,2024-12-18 10:42:05,
1737568138290487,72,4,2,548974855126144,1,219013867020004,1,1.0,2024-12-18 10:42:05,
1737568123290487,72,1,1,548974856126144,1,219013868020004,1,1.0,2024-12-18 10:42:05,
1737568124290487,72,2,1,548974856126144,1,219013868020004,1,1.0,2024-12-18 10:42:05,
1737568125290487,72,3,1,548974856126144,1,219013868020004,1,1.0,2024-12-18 10:42:05,
1737568126290487,72,4,1,548974856126144,1,219013868020004,1,1.0,2024-12-18 10:42:05,
1737568127290487,72,1,2,548974856126144,1,219013868020004,1,1.0,2024-12-18 10:42:05,
1737568128290487,72,2,2,548974856126144,1,219013868020004,1,1.0,2024-12-18 10:42:05,
1737568129290487,72,3,2,548974856126144,1,219013868020004,1,1.0,2024-12-18 10:42:05,
1737568130290487,72,4,2,548974856126144,1,219013868020004,1,1.0,2024-12-18 10:42:05,
1737568115290487,72,1,1,548974857126144,1,219013869020004,1,1.0,2024-12-18 10:42:05,
1737568116290487,72,2,1,548974857126144,1,219013869020004,1,1.0,2024-12-18 10:42:05,
1737568117290487,72,3,1,548974857126144,1,219013869020004,1,1.0,2024-12-18 10:42:05,
1737568118290487,72,4,1,548974857126144,1,219013869020004,1,1.0,2024-12-18 10:42:05,
1737568119290487,72,1,2,548974857126144,1,219013869020004,1,1.0,2024-12-18 10:42:05,
1737568120290487,72,2,2,548974857126144,1,219013869020004,1,1.0,2024-12-18 10:42:05,
1737568121290487,72,3,2,548974857126144,1,219013869020004,1,1.0,2024-12-18 10:42:05,
1737568122290487,72,4,2,548974857126144,1,219013869020004,1,1.0,2024-12-18 10:42:05,
1737568107290487,72,1,1,548974858126144,1,219013870020004,1,1.0,2024-12-18 10:42:05,
1737568108290487,72,2,1,548974858126144,1,219013870020004,1,1.0,2024-12-18 10:42:05,
1737568109290487,72,3,1,548974858126144,1,219013870020004,1,1.0,2024-12-18 10:42:05,
1737568110290487,72,4,1,548974858126144,1,219013870020004,1,1.0,2024-12-18 10:42:05,
1737568111290487,72,1,2,548974858126144,1,219013870020004,1,1.0,2024-12-18 10:42:05,
1737568112290487,72,2,2,548974858126144,1,219013870020004,1,1.0,2024-12-18 10:42:05,
1737568113290487,72,3,2,548974858126144,1,219013870020004,1,1.0,2024-12-18 10:42:05,
1737568114290487,72,4,2,548974858126144,1,219013870020004,1,1.0,2024-12-18 10:42:05,
1737569295290487,72,1,1,548974859126144,1,219013871020004,1,1.0,2024-12-18 10:42:31,
1737569296290487,72,2,1,548974859126144,1,219013871020004,1,1.0,2024-12-18 10:42:31,
1737569297290487,72,3,1,548974859126144,1,219013871020004,1,1.0,2024-12-18 10:42:31,
1737569298290487,72,4,1,548974859126144,1,219013871020004,1,1.0,2024-12-18 10:42:31,
1737569299290487,72,1,2,548974859126144,1,219013871020004,1,1.0,2024-12-18 10:42:31,
1737569300290487,72,2,2,548974859126144,1,219013871020004,1,1.0,2024-12-18 10:42:31,
1737569301290487,72,3,2,548974859126144,1,219013871020004,1,1.0,2024-12-18 10:42:31,
1737569302290487,72,4,2,548974859126144,1,219013871020004,1,1.0,2024-12-18 10:42:31,
1737569271290487,72,1,1,548974860126144,1,219013872020004,1,1.0,2024-12-18 10:42:31,
1737569272290487,72,2,1,548974860126144,1,219013872020004,1,1.0,2024-12-18 10:42:31,
1737569273290487,72,3,1,548974860126144,1,219013872020004,1,1.0,2024-12-18 10:42:31,
1737569274290487,72,4,1,548974860126144,1,219013872020004,1,1.0,2024-12-18 10:42:31,
1737569275290487,72,1,2,548974860126144,1,219013872020004,1,1.0,2024-12-18 10:42:31,
1737569276290487,72,2,2,548974860126144,1,219013872020004,1,1.0,2024-12-18 10:42:31,
1737569277290487,72,3,2,548974860126144,1,219013872020004,1,1.0,2024-12-18 10:42:31,
1737569278290487,72,4,2,548974860126144,1,219013872020004,1,1.0,2024-12-18 10:42:31,
1737569237290487,72,1,1,548974861126144,1,219013873020004,1,1.0,2024-12-18 10:42:28,
1737569238290487,72,2,1,548974861126144,1,219013873020004,1,1.0,2024-12-18 10:42:28,
1737569239290487,72,3,1,548974861126144,1,219013873020004,1,1.0,2024-12-18 10:42:28,
1737569240290487,72,4,1,548974861126144,1,219013873020004,1,1.0,2024-12-18 10:42:28,
1737569241290487,72,1,2,548974861126144,1,219013873020004,1,1.0,2024-12-18 10:42:28,
1737569242290487,72,2,2,548974861126144,1,219013873020004,1,1.0,2024-12-18 10:42:28,
1737569243290487,72,3,2,548974861126144,1,219013873020004,1,1.0,2024-12-18 10:42:28,
1737569244290487,72,4,2,548974861126144,1,219013873020004,1,1.0,2024-12-18 10:42:28,
1737569188290487,72,1,1,548974862126144,1,219013874020004,1,1.0,2024-12-18 10:42:27,
1737569189290487,72,2,1,548974862126144,1,219013874020004,1,1.0,2024-12-18 10:42:27,
1737553161290487,72,3,2,441097199489998,1,29590631020004,1,1.0,2024-12-18 10:29:37,
1737553162290487,72,4,2,441097199489998,1,29590631020004,1,1.0,2024-12-18 10:29:37,
1737553155290487,72,1,1,441097199489998,1,29590631020004,1,1.0,2024-12-18 10:29:37,
1737553931290487,72,1,1,441097200489998,1,29590632020004,1,1.0,2024-12-18 10:29:49,
1737553932290487,72,2,1,441097200489998,1,29590632020004,1,1.0,2024-12-18 10:29:49,
1737553933290487,72,3,1,441097200489998,1,29590632020004,1,1.0,2024-12-18 10:29:49,
1737553934290487,72,4,1,441097200489998,1,29590632020004,1,1.0,2024-12-18 10:29:49,
1737553935290487,72,1,2,441097200489998,1,29590632020004,1,1.0,2024-12-18 10:29:49,
1737553936290487,72,2,2,441097200489998,1,29590632020004,1,1.0,2024-12-18 10:29:49,
1737553937290487,72,3,2,441097200489998,1,29590632020004,1,1.0,2024-12-18 10:29:49,
1737553938290487,72,4,2,441097200489998,1,29590632020004,1,1.0,2024-12-18 10:29:49,
1737553939290487,72,1,1,441097201489998,1,29590633020004,1,1.0,2024-12-18 10:29:49,
1737553940290487,72,2,1,441097201489998,1,29590633020004,1,1.0,2024-12-18 10:29:49,
1737553941290487,72,3,1,441097201489998,1,29590633020004,1,1.0,2024-12-18 10:29:49,
1737553942290487,72,4,1,441097201489998,1,29590633020004,1,1.0,2024-12-18 10:29:49,
1737553943290487,72,1,2,441097201489998,1,29590633020004,1,1.0,2024-12-18 10:29:49,
1737567623290487,72,1,2,548974922126144,1,219013935020004,1,1.0,2024-12-18 10:42:05,
1737567624290487,72,2,2,548974922126144,1,219013935020004,1,1.0,2024-12-18 10:42:05,
1737567625290487,72,3,2,548974922126144,1,219013935020004,1,1.0,2024-12-18 10:42:05,
1737567626290487,72,4,2,548974922126144,1,219013935020004,1,1.0,2024-12-18 10:42:05,
1737567611290487,72,1,1,548974923126144,1,219013936020004,1,1.0,2024-12-18 10:42:05,
1737567612290487,72,2,1,548974923126144,1,219013936020004,1,1.0,2024-12-18 10:42:05,
1737567613290487,72,3,1,548974923126144,1,219013936020004,1,1.0,2024-12-18 10:42:05,
1737567614290487,72,4,1,548974923126144,1,219013936020004,1,1.0,2024-12-18 10:42:05,
1737567615290487,72,1,2,548974923126144,1,219013936020004,1,1.0,2024-12-18 10:42:05,
1737567616290487,72,2,2,548974923126144,1,219013936020004,1,1.0,2024-12-18 10:42:05,
1737567617290487,72,3,2,548974923126144,1,219013936020004,1,1.0,2024-12-18 10:42:05,
1737567618290487,72,4,2,548974923126144,1,219013936020004,1,1.0,2024-12-18 10:42:05,
1737567603290487,72,1,1,548974924126144,1,219013937020004,1,1.0,2024-12-18 10:42:05,
1737567604290487,72,2,1,548974924126144,1,219013937020004,1,1.0,2024-12-18 10:42:05,
1737567605290487,72,3,1,548974924126144,1,219013937020004,1,1.0,2024-12-18 10:42:05,
1737567606290487,72,4,1,548974924126144,1,219013937020004,1,1.0,2024-12-18 10:42:05,
1737567607290487,72,1,2,548974924126144,1,219013937020004,1,1.0,2024-12-18 10:42:05,
1737567608290487,72,2,2,548974924126144,1,219013937020004,1,1.0,2024-12-18 10:42:05,
1737567609290487,72,3,2,548974924126144,1,219013937020004,1,1.0,2024-12-18 10:42:05,
1737567610290487,72,4,2,548974924126144,1,219013937020004,1,1.0,2024-12-18 10:42:05,
1737567595290487,72,1,1,548974925126144,1,219013938020004,1,1.0,2024-12-18 10:42:05,
