TRE_CN,PREV_TRE_CN,PLT_CN,STATECD,THRESHOLD_TYPE,SUBPTYP,SPCD,STATUSCD,DIA,HT,ACTUALHT,CR,STANDING_DEAD_CD,DIAHTCD,CULL,ROUGHCULL,CULLFORM,CULLMSTOP,DECAYCD,TREECLCD,HTDMP,WDLDSTEM,STDORGCD,SITREE,BALIVE,VOLTSGRS,VOLTSGRS_BARK,VOLTSSND,VOLTSSND_BARK,VOLCFGRS_STUMP,VOLCFGRS_STUMP_BARK,VOLCFSND_STUMP,VOLCFSND_STUMP_BARK,VOLCFGRS,VOLCFGRS_BARK,VOLCFGRS_TOP,VOLCFGRS_TOP_BARK,VOLCFSND,VOLCFSND_BARK,VOLCFSND_TOP,VOLCFSND_TOP_BARK,VOLCFNET,VOLCFNET_BARK,VOLCSGRS,VOLCSGRS_BARK,VOLCSSND,VOLCSSND_BARK,VOLCSNET,VOLCSNET_BARK,VOLBFGRS,VOLBFNET,VOLBSGRS,VOLBSNET,DRYBIO_STEM,DRYBIO_STEM_BARK,DRYBIO_STUMP,DRYBIO_STUMP_BARK,DRYBIO_BOLE,DRYBIO_BOLE_BARK,DRYBIO_BRANCH,DRYBIO_FOLIAGE,DRYBIO_AG,DRYBIO_BG,CARBON_AG,CARBON_BG,DRYBIO_SAWLOG,DRYBIO_SAWLOG_BARK,CREATED_DATE,MODIFIED_DATE
249719911010854,,249605177010854,72,MICROPLOT,,7021,1,1.0,13,13,30,,1,,,,,,3,,,0,,34.4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.824847,0.399217,2.291802,0.189628,,,2024-12-18 09:51:12,
249720227010854,,249605177010854,72,MICROPLOT,,8344,1,1.0,13,13,10,,1,,,,,,3,5.1,,0,,34.4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.824847,0.399217,2.291802,0.189628,,,2024-12-18 09:51:12,
249720228010854,,249605177010854,72,MICROPLOT,,8344,1,1.0,14,14,10,,1,,,,,,3,5.2,,0,,34.4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.135253,0.399217,2.439245,0.189628,,,2024-12-18 09:51:12,
249720297010854,,249605177010854,72,MICROPLOT,,8425,1,1.0,11,11,25,,1,,,,,,3,4.8,,0,,34.4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.192217,0.399217,1.991303,0.189628,,,2024-12-18 09:51:12,
249720298010854,,249605177010854,72,MICROPLOT,,8425,1,1.0,11,11,25,,1,,,,,,3,4.8,,0,,34.4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.192217,0.399217,1.991303,0.189628,,,2024-12-18 09:51:12,
249719749010854,,249605178010854,72,MICROPLOT,,6026,1,1.0,16,16,10,,1,,,,,,3,,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.74583,0.399217,2.729269,0.189628,,,2024-12-18 09:51:13,
249719750010854,,249605178010854,72,MICROPLOT,,6026,1,1.0,20,20,30,,1,,,,,,3,,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.932455,0.399217,3.292916,0.189628,,,2024-12-18 09:51:13,
249719751010854,,249605178010854,72,MICROPLOT,,6026,1,1.0,15,15,15,,1,,,,,,3,,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.442157,0.399217,2.585025,0.189628,,,2024-12-18 09:51:13,
249719752010854,,249605178010854,72,MICROPLOT,,6026,1,1.0,15,15,20,,1,,,,,,3,,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.442157,0.399217,2.585025,0.189628,,,2024-12-18 09:51:13,
249719753010854,,249605178010854,72,MICROPLOT,,6026,1,1.0,14,14,35,,1,,,,,,3,4.8,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.135253,0.399217,2.439245,0.189628,,,2024-12-18 09:51:13,
249719757010854,,249605178010854,72,MICROPLOT,,6026,1,1.0,19,19,50,,1,,,,,,3,5.7,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.639648,0.399217,3.153833,0.189628,,,2024-12-18 09:51:13,
249719813010854,,249605178010854,72,MICROPLOT,,6389,1,1.0,15,15,30,,1,,,,,,3,,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.442157,0.399217,2.585025,0.189628,,,2024-12-18 09:51:13,
249719908010854,,249605178010854,72,MICROPLOT,,7021,1,1.0,14,14,70,,1,,,,,,3,2.4,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.135253,0.399217,2.439245,0.189628,,,2024-12-18 09:51:13,
249719909010854,,249605178010854,72,MICROPLOT,,7021,1,1.0,11,11,50,,1,,,,,,3,3.5,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.192217,0.399217,1.991303,0.189628,,,2024-12-18 09:51:13,
249720224010854,,249605178010854,72,MICROPLOT,,8344,1,1.0,17,17,60,,1,,,,,,3,,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.046504,0.399217,2.872089,0.189628,,,2024-12-18 09:51:13,
249720295010854,,249605178010854,72,MICROPLOT,,8425,1,1.0,10,10,60,,1,,,,,,3,,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,3.869176,0.399217,1.837859,0.189628,,,2024-12-18 09:51:13,
249720313010854,,249605178010854,72,MICROPLOT,,8483,1,1.0,19,19,15,,1,,,,,,3,,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.639648,0.399217,3.153833,0.189628,,,2024-12-18 09:51:13,
249720314010854,,249605178010854,72,MICROPLOT,,8483,1,1.0,19,19,20,,1,,,,,,3,5.8,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.639648,0.399217,3.153833,0.189628,,,2024-12-18 09:51:13,
249720315010854,,249605178010854,72,MICROPLOT,,8483,1,1.0,14,14,10,,1,,,,,,3,5.2,,0,,54.3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.135253,0.399217,2.439245,0.189628,,,2024-12-18 09:51:13,
489751083126144,,385662762489998,72,SUBPLOT,,6728,1,5.0,28,28,35,,1,0,,,,,3,6.5,,0,,43.0178,,,,,,,,,1.673779,,,,1.673779,,,,1.673779,,,,,,,,,,,,,,,,,,,2.730358,138.029927,20.635558,65.564215,9.80189,,,2024-12-18 10:22:22,
489751015126144,,385662761489998,72,SUBPLOT,,854,1,5.0,26,26,15,,1,0,,,,,3,,,0,,77.9865,,,,,,,,,2.570532,,,,2.570532,,,,2.570532,,,,,,,,,,,,,,,,,,,2.730358,129.686568,31.691378,57.06209,13.944206,,,2024-12-18 10:22:16,
489751016126144,,385662761489998,72,SUBPLOT,,854,1,5.0,24,24,15,,1,0,,,,,3,,,0,,77.9865,,,,,,,,,2.473309,,,,2.473309,,,,2.473309,,,,,,,,,,,,,,,,,,,2.730358,121.240648,30.492742,53.345885,13.416807,,,2024-12-18 10:22:16,
489751088126144,,385662762489998,72,MICROPLOT,,6384,1,1.0,15,15,35,,1,,,,,,2,,,0,,43.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.442157,0.399217,2.585025,0.189628,,,2024-12-18 10:22:22,
489751133126144,,385662763489998,72,MICROPLOT,,6284,1,1.0,12,12,80,,1,,,,,,2,,,0,,58.6952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.769351,0.399217,2.740442,0.189628,,,2024-12-18 10:22:28,
489751139126144,,385662763489998,72,MICROPLOT,,8223,1,1.0,14,14,25,,1,,,,,,2,,,0,,58.6952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.135253,0.399217,2.439245,0.189628,,,2024-12-18 10:22:28,
489751228126144,,385662764489998,72,MICROPLOT,,7290,1,1.0,11,11,45,,1,,,,,,2,5.0,,0,,92.0684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.375023,0.399217,2.130636,0.194419,,,2024-12-18 10:22:38,
489751205126144,,385662764489998,72,SUBPLOT,,6559,1,5.0,40,40,35,,1,0,,,,,3,,,0,,92.0684,,,,,,,,,1.646745,,,,1.646745,,,,1.646745,,,,,,,,,,,,,,,,,,,2.730358,148.896818,20.302264,70.725989,9.643575,,,2024-12-18 10:22:38,
489751282126144,,385662765489998,72,MICROPLOT,,6255,1,1.0,20,20,30,,1,,,,,,2,,,0,,28.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.932455,0.399217,3.292916,0.189628,,,2024-12-18 10:22:28,
489751283126144,,385662765489998,72,MICROPLOT,,6255,1,1.0,15,15,30,,1,,,,,,2,,,0,,28.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.442157,0.399217,2.585025,0.189628,,,2024-12-18 10:22:28,
489751297126144,,385662765489998,72,MICROPLOT,,8223,1,1.0,17,17,40,,1,,,,,,2,,,0,,28.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.046504,0.399217,2.872089,0.189628,,,2024-12-18 10:22:28,
489751301126144,,385662765489998,72,MICROPLOT,,7565,1,1.0,18,18,20,,1,,,,,,2,,,0,,28.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.344384,0.399217,3.013582,0.189628,,,2024-12-18 10:22:28,
489751414126144,,385662767489998,72,MICROPLOT,,7514,1,1.0,17,17,15,,1,,,,,,2,,,0,,59.5139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.046504,0.399217,2.872089,0.189628,,,2024-12-18 10:22:21,
249710675010854,,249604339010854,72,MICROPLOT,,7290,1,1.0,16,16,30,,1,,,,,,3,,,0,,96.5317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.864835,0.399217,2.856175,0.194419,,,2024-12-18 09:37:49,
249707886010854,,249604357010854,72,MICROPLOT,,863,1,1.0,9,9,50,,1,,,,,,3,3.5,,0,,51.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,3.739527,0.399217,1.776275,0.189628,,,2024-12-18 09:37:52,
249707991010854,,249604357010854,72,MICROPLOT,,6255,1,1.0,15,15,30,,1,,,,,,3,4.5,,0,,51.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 09:37:52,
249708196010854,,249604357010854,72,MICROPLOT,,6773,1,1.0,11,11,25,,1,,,,,,3,3.2,,0,,51.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.375023,0.399217,2.078136,0.189628,,,2024-12-18 09:37:52,
249709358010854,,249604357010854,72,MICROPLOT,,7565,1,1.0,13,13,20,,1,,,,,,3,4.5,,0,,51.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.368202,0.189628,,,2024-12-18 09:37:52,
249709361010854,,249604357010854,72,MICROPLOT,,7565,1,1.0,20,20,15,,1,,,,,,3,4.4,,0,,51.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.983176,0.399217,3.317009,0.189628,,,2024-12-18 09:37:52,
249709362010854,,249604357010854,72,MICROPLOT,,7565,1,1.0,18,18,10,,1,,,,,,3,4.5,,0,,51.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.430789,0.399217,3.054625,0.189628,,,2024-12-18 09:37:52,
311806764489998,,197190755020004,72,SUBPLOT,,8768,1,5.0,45,45,20,,1,0,,,,,3,,,0,,216.7015,,,,,,,,,1.828657,,,,1.828657,,,,1.828657,,,,,,,,,,,,,,,,,,,2.730358,124.615751,22.545006,59.192482,10.708878,,,2024-12-18 10:10:09,
311806698489998,,197190753020004,72,SUBPLOT,,7290,1,5.0,33,33,25,,1,0,,,,,3,,,0,,89.0882,,,,,,,,,1.183504,,,,1.183504,,,,1.183504,,,,,,,,,,,,,,,,,,,2.730358,128.097516,14.591093,62.38349,7.105862,,,2024-12-18 10:10:07,
311806766489998,,197190755020004,72,MICROPLOT,,6684,1,1.0,12,12,10,,1,,,,,,2,,,0,,216.7015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.668016,0.399217,0.757279,0.181245,,,2024-12-18 10:10:09,
311806727489998,249714283010854,197190755020004,72,SAWLOG,,8768,1,11.0,60,60,25,,1,0,,,,,2,,,0,,216.7015,,,,,,,,,15.091632,,,,15.091632,,,,15.091632,,,,,,,,,,,,,,,,,,,15.028625,732.601547,146.585351,347.985735,69.628042,,,2024-12-18 10:10:09,
311806784489998,,197190755020004,72,SUBPLOT,,8311,1,5.0,11,11,15,,1,0,,,,,3,,,0,,216.7015,,,,,,,,,0.522216,,,,0.522216,,,,0.522216,,,,,,,,,,,,,,,,,,,2.730358,69.352841,6.438257,32.942599,3.058172,,,2024-12-18 10:10:09,
311806785489998,,197190755020004,72,SUBPLOT,,8311,1,5.0,9,9,40,,1,0,,,,,3,,,0,,216.7015,,,,,,,,,0.436838,,,,0.436838,,,,0.436838,,,,,,,,,,,,,,,,,,,2.730358,60.751639,5.385655,28.857029,2.558186,,,2024-12-18 10:10:09,
311806823489998,,197190759020004,72,MICROPLOT,,7994,1,1.0,14,14,25,,1,,,,,,2,,,0,,126.6081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.931077,0.399217,0.917262,0.189628,,,2024-12-18 10:10:33,
311806824489998,,197190759020004,72,MICROPLOT,,7290,1,1.0,14,14,50,,1,,,,,,2,,,0,,126.6081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.931077,0.399217,0.940434,0.194419,,,2024-12-18 10:10:33,
311806808489998,,197190759020004,72,SUBPLOT,,7290,1,5.0,32,32,50,,1,0,,,,,3,,,0,,126.6081,,,,,,,,,1.156544,,,,1.156544,,,,1.156544,,,,,,,,,,,,,,,,,,,2.730358,90.139165,14.258711,43.897773,6.943992,,,2024-12-18 10:10:33,
311806814489998,,197190759020004,72,SUBPLOT,,7994,1,5.0,37,37,20,,1,0,,,,,3,,,0,,126.6081,,,,,,,,,1.743457,,,,1.743457,,,,1.743457,,,,,,,,,,,,,,,,,,,2.730358,103.46958,21.494599,49.148051,10.209935,,,2024-12-18 10:10:33,
311806832489998,,197190759020004,72,SUBPLOT,,7474,1,5.0,45,45,20,,1,0,,,,,2,,,0,,126.6081,,,,,,,,,2.249944,,,,2.249944,,,,2.249944,,,,,,,,,,,,,,,,,,,2.730358,124.615751,27.738937,56.077088,12.482522,,,2024-12-18 10:10:33,
311806833489998,,197190759020004,72,SUBPLOT,,7290,1,5.0,30,30,35,,1,0,,,,,3,,,0,,126.6081,,,,,,,,,1.101978,,,,1.101978,,,,1.101978,,,,,,,,,,,,,,,,,,,2.730358,84.7786,13.585982,41.287178,6.616373,,,2024-12-18 10:10:33,
311806860489998,,197190760020004,72,MICROPLOT,,8844,1,1.0,15,15,20,,1,,,,,,2,,,0,,128.8697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 10:10:17,
311806863489998,,197190760020004,72,MICROPLOT,,7290,1,1.0,11,11,65,,1,,,,,,2,,,0,,128.8697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.375023,0.399217,2.130636,0.194419,,,2024-12-18 10:10:17,
311806856489998,,197190760020004,72,SUBPLOT,,7474,1,5.0,30,30,20,,1,0,,,,,3,5.9,,0,,128.8697,,,,,,,,,1.67276,,,,1.67276,,,,1.67276,,,,,,,,,,,,,,,,,,,2.730358,118.895614,20.622995,53.503026,9.280348,,,2024-12-18 10:10:17,
311806861489998,,197190760020004,72,SUBPLOT,,8644,1,5.0,26,26,20,,1,0,,,,,3,,,0,,128.8697,,,,,,,,,1.229433,,,,1.229433,,,,1.229433,,,,,,,,,,,,,,,,,,,2.730358,106.305925,15.157339,50.495314,7.199736,,,2024-12-18 10:10:17,
311806862489998,,197190760020004,72,SUBPLOT,,6443,1,5.0,28,28,20,,1,0,,,,,3,,,0,,128.8697,,,,,,,,,1.125939,,,,1.125939,,,,1.125939,,,,,,,,,,,,,,,,,,,2.730358,112.649793,13.88139,53.508652,6.59366,,,2024-12-18 10:10:17,
311806869489998,,197190760020004,72,SUBPLOT,,8644,1,5.0,26,26,35,,1,0,,,,,3,6.9,,0,,128.8697,,,,,,,,,1.229433,,,,1.229433,,,,1.229433,,,,,,,,,,,,,,,,,,,2.730358,106.305925,15.157339,50.495314,7.199736,,,2024-12-18 10:10:17,
311806902489998,,197190762020004,72,MICROPLOT,,8425,1,1.0,12,12,85,,1,,,,,,2,6.0,,0,,122.4506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.68313,0.399217,2.224487,0.189628,,,2024-12-18 10:10:04,
311806904489998,,197190762020004,72,MICROPLOT,,8833,1,1.0,12,12,50,,1,,,,,,2,,,0,,9.7458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.68313,0.399217,2.224487,0.189628,,,2024-12-18 10:10:04,
311806699489998,,197190753020004,72,MICROPLOT,,7290,1,1.0,13,13,60,,1,,,,,,2,,,0,,89.0882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.42803,0.194419,,,2024-12-18 10:10:07,
618821322126144,,480540274489998,72,SUBPLOT,,6114,1,5.0,35,8,75,,1,0,,,,,3,,,0,,54.5503,,,,,,,,,1.637471,,,,1.121733,,,,1.121733,,,,,,,,,,,,,,,,,,,0.496429,134.130516,13.829533,63.711995,6.569028,,,2024-12-18 10:35:10,
618821323126144,,480540274489998,72,MICROPLOT,,8361,1,1.0,14,14,35,,1,,,,,,2,4.2,,0,,54.5503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.283212,0.399217,2.509526,0.189628,,,2024-12-18 10:35:10,
618821294126144,,480540274489998,72,SUBPLOT,,8713,1,5.0,53,53,25,,1,0,,,,,3,,,0,,54.5503,,,,,,,,,2.051218,,,,2.051218,,,,2.051218,,,,,,,,,,,,,,,,,,,2.730358,185.556147,25.288899,88.13917,12.012227,,,2024-12-18 10:35:10,
618821297126144,,480540274489998,72,SUBPLOT,,8644,1,5.0,37,37,10,,1,0,,,,,3,,,0,,54.5503,,,,,,,,,1.671104,,,,1.671104,,,,1.671104,,,,,,,,,,,,,,,,,,,2.730358,140.088832,20.602579,66.542195,9.786225,,,2024-12-18 10:35:10,
618821333126144,,480540274489998,72,SUBPLOT,,7290,1,5.0,30,30,40,,1,0,,,,,3,,,0,,54.5503,,,,,,,,,1.101978,,,,1.101978,,,,1.101978,,,,,,,,,,,,,,,,,,,2.730358,118.895614,13.585982,57.902164,6.616373,,,2024-12-18 10:35:10,
618821396126144,,480540275489998,72,SUBPLOT,,6743,1,5.0,43,43,30,,1,0,,,,,3,7.0,,0,,106.1277,,,,,,,,,1.756175,,,,1.756175,,,,1.756175,,,,,,,,,,,,,,,,,,,2.730358,119.348258,21.651396,56.690423,10.284413,,,2024-12-18 10:35:26,
618821404126144,,480540275489998,72,SUBPLOT,,7290,1,5.0,37,37,35,,1,0,,,,,3,,,0,,106.1277,,,,,,,,,1.289372,,,,1.289372,,,,1.289372,,,,,,,,,,,,,,,,,,,2.730358,103.46958,15.896311,50.389685,7.741503,,,2024-12-18 10:35:26,
618821483126144,,480540277489998,72,MICROPLOT,,6080,1,1.0,11,11,20,,1,,,,,,2,2.5,,0,,116.5487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.375023,0.399217,2.078136,0.189628,,,2024-12-18 10:35:33,
618821506126144,,480540277489998,72,MICROPLOT,,7994,1,1.0,10,10,30,,1,,,,,,2,,,0,,116.5487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.060742,0.399217,1.928852,0.189628,,,2024-12-18 10:35:33,
618821480126144,,480540277489998,72,SUBPLOT,,8793,1,5.0,26,26,25,,1,5,,,,,3,6.5,,0,,116.5487,,,,,,,,,1.122514,,,,1.122514,,,,1.066388,,,,,,,,,,,,,,,,,,,2.730358,103.860889,13.520864,49.333922,6.42241,,,2024-12-18 10:35:33,
618821504126144,,480540277489998,72,SUBPLOT,,7285,1,5.0,40,40,20,,1,0,,,,,3,,,0,,116.5487,,,,,,,,,1.646745,,,,1.646745,,,,1.646745,,,,,,,,,,,,,,,,,,,2.730358,148.896818,20.302264,70.725989,9.643575,,,2024-12-18 10:35:33,
618821505126144,,480540277489998,72,SUBPLOT,,7946,1,5.0,28,28,20,,1,0,,,,,3,,,0,,116.5487,,,,,,,,,1.199013,,,,1.199013,,,,1.199013,,,,,,,,,,,,,,,,,,,2.730358,112.649793,14.7823,53.508652,7.021592,,,2024-12-18 10:35:33,
618821582126144,,480540278489998,72,MICROPLOT,,7290,1,1.0,10,10,40,,1,,,,,,2,,,0,,80.1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.060742,0.399217,1.977581,0.194419,,,2024-12-18 10:35:09,
618821597126144,,480540278489998,72,MICROPLOT,,6407,1,1.0,16,16,35,,1,,,,,,2,,,0,,80.1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.864835,0.399217,2.785797,0.189628,,,2024-12-18 10:35:09,
618821607126144,,480540278489998,72,MICROPLOT,,6410,1,1.0,10,10,20,,1,,,,,,2,,,0,,80.1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.060742,0.399217,1.928852,0.189628,,,2024-12-18 10:35:09,
618821606126144,,480540278489998,72,SUBPLOT,,6164,1,5.0,30,30,15,,1,0,,,,,3,,,0,,80.1308,,,,,,,,,1.27491,,,,1.27491,,,,1.27491,,,,,,,,,,,,,,,,,,,2.730358,118.895614,15.718013,56.475417,7.466056,,,2024-12-18 10:35:09,
618821616126144,,480540278489998,72,SUBPLOT,,7290,1,5.0,38,38,25,,1,0,,,,,3,,,0,,80.1308,,,,,,,,,1.31538,,,,1.31538,,,,1.31538,,,,,,,,,,,,,,,,,,,2.730358,143.041534,16.216956,69.661227,7.897658,,,2024-12-18 10:35:09,
618821617126144,,480540278489998,72,SUBPLOT,,6430,1,5.0,25,25,20,,1,0,,,,,3,,,0,,80.1308,,,,,,,,,1.084024,,,,1.084024,,,,1.084024,,,,,,,,,,,,,,,,,,,2.730358,103.094386,13.364632,48.248173,6.254648,,,2024-12-18 10:35:09,
618821715126144,311804346489998,480540281489998,72,SAWLOG,,6064,1,11.0,44,38,35,,1,0,,,,,2,,,0,,17.4255,,,,,,,,,11.45267,,,,11.45267,,,,11.45267,,,,,,,,,,,,,,,,,,,10.356514,545.637469,111.240034,259.177798,52.839016,,,2024-12-18 10:35:26,
618821725126144,,480540281489998,72,SUBPLOT,,6835,1,5.0,15,15,15,,1,0,,,,,3,,,0,,17.4255,,,,,,,,,0.688144,,,,0.688144,,,,0.688144,,,,,,,,,,,,,,,,,,,2.730358,43.884156,8.483937,20.844974,4.02987,,,2024-12-18 10:35:26,
618821732126144,,480540281489998,72,SUBPLOT,,6064,1,5.0,28,28,35,,1,0,,,,,3,,,0,,17.4255,,,,,,,,,1.199013,,,,1.199013,,,,1.199013,,,,,,,,,,,,,,,,,,,2.730358,79.400124,14.7823,37.715059,7.021592,,,2024-12-18 10:35:26,
618821792126144,,480540284489998,72,SUBPLOT,,7290,1,5.0,25,25,40,,1,0,,,,,3,,,0,,52.8925,,,,,,,,,0.961343,,,,0.961343,,,,0.961343,,,,,,,,,,,,,,,,,,,2.730358,71.295818,11.852132,34.721063,5.771988,,,2024-12-18 10:35:24,
618821793126144,,480540284489998,72,SUBPLOT,,7290,1,5.0,31,31,40,,1,0,,,,,3,,,0,,52.8925,,,,,,,,,1.129372,,,,1.129372,,,,1.129372,,,,,,,,,,,,,,,,,,,2.730358,87.461044,13.923715,42.593528,6.780849,,,2024-12-18 10:35:24,
618821795126144,,480540284489998,72,SUBPLOT,,8489,1,5.0,15,15,10,,1,0,,,,,3,,,0,,52.8925,,,,,,,,,0.688144,,,,0.688144,,,,0.688144,,,,,,,,,,,,,,,,,,,2.730358,43.884156,8.483937,20.844974,4.02987,,,2024-12-18 10:35:24,
618821852126144,311805795489998,480540285489998,72,SUBPLOT,,8644,1,5.0,34,34,20,,1,,,,,,2,,,0,,327.5674,,,,,,,,,1.552591,,,,1.552591,,,,1.552591,,,,,,,,,,,,,,,,,,,2.730358,131.123682,19.141465,62.283749,9.092196,,,2024-12-18 10:35:13,
618821296126144,,480540274489998,72,MICROPLOT,,7290,1,1.0,18,18,40,,1,,,,,,2,,,0,,54.5503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.430789,0.399217,3.131794,0.194419,,,2024-12-18 10:35:10,
249707866010854,,249604357010854,72,SUBPLOT,,854,1,5.0,25,25,20,,1,0,,,,,3,5.4,,0,,51.8043,,,,,,,,,1.084024,,,,1.084024,,,,1.084024,,,,,,,,,,,,,,,,,,,2.730358,103.094386,13.364632,45.36153,5.880438,,,2024-12-18 09:37:52,
249709364010854,,249604357010854,72,MICROPLOT,,7514,1,1.0,13,13,30,,1,,,,,,3,5.5,,0,,51.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,4.985688,0.399217,2.368202,0.189628,,,2024-12-18 09:37:52,
249709365010854,,249604357010854,72,MICROPLOT,,7565,1,1.0,15,15,25,,1,,,,,,3,4.5,,0,,51.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,5.576137,0.399217,2.648665,0.189628,,,2024-12-18 09:37:52,
249709696010854,,249604357010854,72,MICROPLOT,,7084,1,1.0,19,19,15,,1,,,,,,3,4.5,,0,,51.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,6.708567,0.399217,3.186569,0.189628,,,2024-12-18 09:37:52,
249708145010854,,249604358010854,72,MICROPLOT,,6684,1,1.0,9,9,60,,1,,,,,,3,3.4,,0,,80.2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,3.739527,0.399217,1.697745,0.181245,,,2024-12-18 09:37:53,
249708179010854,,249604361010854,72,MICROPLOT,,6743,1,1.0,13,13,15,,1,,,,,,3,,,0,,24.8457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.7998,0.399217,0.854905,0.189628,,,2024-12-18 09:37:53,
249708331010854,,249604361010854,72,MICROPLOT,,7354,1,1.0,11,11,15,,1,,,,,,3,,,0,,24.8457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,1.535681,0.399217,0.729448,0.189628,,,2024-12-18 09:37:53,
249708333010854,,249604361010854,72,MICROPLOT,,7354,1,1.0,15,15,20,,1,,,,,,3,,,0,,24.8457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319776,2.061886,0.399217,0.979396,0.189628,,,2024-12-18 09:37:53,
